index,unit1_rgb,unit1_beam
43,../scenario23_dev/unit1/camera_data/image_BS1_43_16_58_47.jpg,19
44,../scenario23_dev/unit1/camera_data/image_BS1_44_16_58_47.jpg,19
45,../scenario23_dev/unit1/camera_data/image_BS1_45_16_58_47.jpg,19
46,../scenario23_dev/unit1/camera_data/image_BS1_46_16_58_47.jpg,19
47,../scenario23_dev/unit1/camera_data/image_BS1_47_16_58_48.jpg,18
48,../scenario23_dev/unit1/camera_data/image_BS1_48_16_58_48.jpg,19
49,../scenario23_dev/unit1/camera_data/image_BS1_49_16_58_48.jpg,18
50,../scenario23_dev/unit1/camera_data/image_BS1_50_16_58_48.jpg,18
51,../scenario23_dev/unit1/camera_data/image_BS1_51_16_58_48.jpg,18
52,../scenario23_dev/unit1/camera_data/image_BS1_52_16_58_48.jpg,18
53,../scenario23_dev/unit1/camera_data/image_BS1_53_16_58_48.jpg,18
54,../scenario23_dev/unit1/camera_data/image_BS1_54_16_58_49.jpg,18
55,../scenario23_dev/unit1/camera_data/image_BS1_55_16_58_49.jpg,18
56,../scenario23_dev/unit1/camera_data/image_BS1_56_16_58_49.jpg,18
57,../scenario23_dev/unit1/camera_data/image_BS1_57_16_58_49.jpg,18
58,../scenario23_dev/unit1/camera_data/image_BS1_58_16_58_49.jpg,17
59,../scenario23_dev/unit1/camera_data/image_BS1_59_16_58_49.jpg,17
60,../scenario23_dev/unit1/camera_data/image_BS1_60_16_58_49.jpg,17
61,../scenario23_dev/unit1/camera_data/image_BS1_61_16_58_49.jpg,17
62,../scenario23_dev/unit1/camera_data/image_BS1_62_16_58_50.jpg,17
63,../scenario23_dev/unit1/camera_data/image_BS1_63_16_58_50.jpg,17
64,../scenario23_dev/unit1/camera_data/image_BS1_64_16_58_50.jpg,17
65,../scenario23_dev/unit1/camera_data/image_BS1_65_16_58_50.jpg,18
66,../scenario23_dev/unit1/camera_data/image_BS1_66_16_58_50.jpg,18
67,../scenario23_dev/unit1/camera_data/image_BS1_67_16_58_50.jpg,18
68,../scenario23_dev/unit1/camera_data/image_BS1_68_16_58_50.jpg,18
69,../scenario23_dev/unit1/camera_data/image_BS1_69_16_58_50.jpg,19
70,../scenario23_dev/unit1/camera_data/image_BS1_70_16_58_51.jpg,19
71,../scenario23_dev/unit1/camera_data/image_BS1_71_16_58_51.jpg,19
72,../scenario23_dev/unit1/camera_data/image_BS1_72_16_58_51.jpg,19
73,../scenario23_dev/unit1/camera_data/image_BS1_73_16_58_51.jpg,19
74,../scenario23_dev/unit1/camera_data/image_BS1_74_16_58_51.jpg,19
75,../scenario23_dev/unit1/camera_data/image_BS1_75_16_58_51.jpg,19
76,../scenario23_dev/unit1/camera_data/image_BS1_76_16_58_51.jpg,19
77,../scenario23_dev/unit1/camera_data/image_BS1_77_16_58_52.jpg,19
78,../scenario23_dev/unit1/camera_data/image_BS1_78_16_58_52.jpg,19
79,../scenario23_dev/unit1/camera_data/image_BS1_79_16_58_52.jpg,18
80,../scenario23_dev/unit1/camera_data/image_BS1_80_16_58_52.jpg,18
81,../scenario23_dev/unit1/camera_data/image_BS1_81_16_58_52.jpg,17
82,../scenario23_dev/unit1/camera_data/image_BS1_82_16_58_52.jpg,17
83,../scenario23_dev/unit1/camera_data/image_BS1_83_16_58_52.jpg,17
84,../scenario23_dev/unit1/camera_data/image_BS1_84_16_58_52.jpg,17
85,../scenario23_dev/unit1/camera_data/image_BS1_85_16_58_53.jpg,17
86,../scenario23_dev/unit1/camera_data/image_BS1_86_16_58_53.jpg,17
87,../scenario23_dev/unit1/camera_data/image_BS1_87_16_58_53.jpg,17
88,../scenario23_dev/unit1/camera_data/image_BS1_88_16_58_53.jpg,17
89,../scenario23_dev/unit1/camera_data/image_BS1_89_16_58_53.jpg,17
90,../scenario23_dev/unit1/camera_data/image_BS1_90_16_58_53.jpg,16
91,../scenario23_dev/unit1/camera_data/image_BS1_91_16_58_53.jpg,16
92,../scenario23_dev/unit1/camera_data/image_BS1_92_16_58_53.jpg,16
93,../scenario23_dev/unit1/camera_data/image_BS1_93_16_58_54.jpg,16
94,../scenario23_dev/unit1/camera_data/image_BS1_94_16_58_54.jpg,17
95,../scenario23_dev/unit1/camera_data/image_BS1_95_16_58_54.jpg,17
96,../scenario23_dev/unit1/camera_data/image_BS1_96_16_58_54.jpg,16
97,../scenario23_dev/unit1/camera_data/image_BS1_97_16_58_54.jpg,16
98,../scenario23_dev/unit1/camera_data/image_BS1_98_16_58_54.jpg,17
99,../scenario23_dev/unit1/camera_data/image_BS1_99_16_58_54.jpg,16
100,../scenario23_dev/unit1/camera_data/image_BS1_100_16_58_55.jpg,16
101,../scenario23_dev/unit1/camera_data/image_BS1_101_16_58_55.jpg,16
102,../scenario23_dev/unit1/camera_data/image_BS1_102_16_58_55.jpg,16
103,../scenario23_dev/unit1/camera_data/image_BS1_103_16_58_55.jpg,16
104,../scenario23_dev/unit1/camera_data/image_BS1_104_16_58_55.jpg,17
105,../scenario23_dev/unit1/camera_data/image_BS1_105_16_58_55.jpg,17
106,../scenario23_dev/unit1/camera_data/image_BS1_106_16_58_55.jpg,17
107,../scenario23_dev/unit1/camera_data/image_BS1_107_16_58_55.jpg,16
108,../scenario23_dev/unit1/camera_data/image_BS1_108_16_58_56.jpg,17
109,../scenario23_dev/unit1/camera_data/image_BS1_109_16_58_56.jpg,17
110,../scenario23_dev/unit1/camera_data/image_BS1_110_16_58_56.jpg,17
111,../scenario23_dev/unit1/camera_data/image_BS1_111_16_58_56.jpg,17
112,../scenario23_dev/unit1/camera_data/image_BS1_112_16_58_56.jpg,17
113,../scenario23_dev/unit1/camera_data/image_BS1_113_16_58_56.jpg,17
114,../scenario23_dev/unit1/camera_data/image_BS1_114_16_58_56.jpg,17
115,../scenario23_dev/unit1/camera_data/image_BS1_115_16_58_56.jpg,17
116,../scenario23_dev/unit1/camera_data/image_BS1_116_16_58_57.jpg,17
117,../scenario23_dev/unit1/camera_data/image_BS1_117_16_58_57.jpg,17
118,../scenario23_dev/unit1/camera_data/image_BS1_118_16_58_57.jpg,17
119,../scenario23_dev/unit1/camera_data/image_BS1_119_16_58_57.jpg,17
120,../scenario23_dev/unit1/camera_data/image_BS1_120_16_58_57.jpg,17
121,../scenario23_dev/unit1/camera_data/image_BS1_121_16_58_57.jpg,17
122,../scenario23_dev/unit1/camera_data/image_BS1_122_16_58_57.jpg,17
123,../scenario23_dev/unit1/camera_data/image_BS1_123_16_58_58.jpg,17
124,../scenario23_dev/unit1/camera_data/image_BS1_124_16_58_58.jpg,17
125,../scenario23_dev/unit1/camera_data/image_BS1_125_16_58_58.jpg,17
126,../scenario23_dev/unit1/camera_data/image_BS1_126_16_58_58.jpg,17
127,../scenario23_dev/unit1/camera_data/image_BS1_127_16_58_58.jpg,17
128,../scenario23_dev/unit1/camera_data/image_BS1_128_16_58_58.jpg,17
129,../scenario23_dev/unit1/camera_data/image_BS1_129_16_58_58.jpg,17
130,../scenario23_dev/unit1/camera_data/image_BS1_130_16_58_58.jpg,18
131,../scenario23_dev/unit1/camera_data/image_BS1_131_16_58_59.jpg,18
132,../scenario23_dev/unit1/camera_data/image_BS1_132_16_58_59.jpg,18
133,../scenario23_dev/unit1/camera_data/image_BS1_133_16_58_59.jpg,18
134,../scenario23_dev/unit1/camera_data/image_BS1_134_16_58_59.jpg,19
135,../scenario23_dev/unit1/camera_data/image_BS1_135_16_58_59.jpg,19
136,../scenario23_dev/unit1/camera_data/image_BS1_136_16_58_59.jpg,19
137,../scenario23_dev/unit1/camera_data/image_BS1_137_16_58_59.jpg,19
138,../scenario23_dev/unit1/camera_data/image_BS1_138_16_58_59.jpg,19
139,../scenario23_dev/unit1/camera_data/image_BS1_139_16_59_00.jpg,19
140,../scenario23_dev/unit1/camera_data/image_BS1_140_16_59_00.jpg,19
141,../scenario23_dev/unit1/camera_data/image_BS1_141_16_59_00.jpg,18
142,../scenario23_dev/unit1/camera_data/image_BS1_142_16_59_00.jpg,17
143,../scenario23_dev/unit1/camera_data/image_BS1_143_16_59_00.jpg,17
144,../scenario23_dev/unit1/camera_data/image_BS1_144_16_59_00.jpg,17
145,../scenario23_dev/unit1/camera_data/image_BS1_145_16_59_00.jpg,17
146,../scenario23_dev/unit1/camera_data/image_BS1_146_16_59_01.jpg,17
147,../scenario23_dev/unit1/camera_data/image_BS1_147_16_59_01.jpg,17
148,../scenario23_dev/unit1/camera_data/image_BS1_148_16_59_01.jpg,16
149,../scenario23_dev/unit1/camera_data/image_BS1_149_16_59_01.jpg,16
150,../scenario23_dev/unit1/camera_data/image_BS1_150_16_59_01.jpg,16
151,../scenario23_dev/unit1/camera_data/image_BS1_151_16_59_01.jpg,16
152,../scenario23_dev/unit1/camera_data/image_BS1_152_16_59_01.jpg,16
153,../scenario23_dev/unit1/camera_data/image_BS1_153_16_59_02.jpg,16
154,../scenario23_dev/unit1/camera_data/image_BS1_154_16_59_02.jpg,16
155,../scenario23_dev/unit1/camera_data/image_BS1_155_16_59_02.jpg,16
156,../scenario23_dev/unit1/camera_data/image_BS1_156_16_59_02.jpg,16
157,../scenario23_dev/unit1/camera_data/image_BS1_157_16_59_02.jpg,16
158,../scenario23_dev/unit1/camera_data/image_BS1_158_16_59_02.jpg,15
159,../scenario23_dev/unit1/camera_data/image_BS1_159_16_59_02.jpg,15
160,../scenario23_dev/unit1/camera_data/image_BS1_160_16_59_03.jpg,15
161,../scenario23_dev/unit1/camera_data/image_BS1_161_16_59_03.jpg,16
162,../scenario23_dev/unit1/camera_data/image_BS1_162_16_59_03.jpg,16
163,../scenario23_dev/unit1/camera_data/image_BS1_163_16_59_03.jpg,16
164,../scenario23_dev/unit1/camera_data/image_BS1_164_16_59_03.jpg,16
165,../scenario23_dev/unit1/camera_data/image_BS1_165_16_59_03.jpg,17
166,../scenario23_dev/unit1/camera_data/image_BS1_166_16_59_03.jpg,17
167,../scenario23_dev/unit1/camera_data/image_BS1_167_16_59_03.jpg,17
168,../scenario23_dev/unit1/camera_data/image_BS1_168_16_59_04.jpg,17
169,../scenario23_dev/unit1/camera_data/image_BS1_169_16_59_04.jpg,17
170,../scenario23_dev/unit1/camera_data/image_BS1_170_16_59_04.jpg,18
171,../scenario23_dev/unit1/camera_data/image_BS1_171_16_59_04.jpg,18
172,../scenario23_dev/unit1/camera_data/image_BS1_172_16_59_04.jpg,18
173,../scenario23_dev/unit1/camera_data/image_BS1_173_16_59_04.jpg,19
174,../scenario23_dev/unit1/camera_data/image_BS1_174_16_59_04.jpg,19
175,../scenario23_dev/unit1/camera_data/image_BS1_175_16_59_04.jpg,19
176,../scenario23_dev/unit1/camera_data/image_BS1_176_16_59_05.jpg,19
177,../scenario23_dev/unit1/camera_data/image_BS1_177_16_59_05.jpg,19
178,../scenario23_dev/unit1/camera_data/image_BS1_178_16_59_05.jpg,19
179,../scenario23_dev/unit1/camera_data/image_BS1_179_16_59_05.jpg,20
180,../scenario23_dev/unit1/camera_data/image_BS1_180_16_59_05.jpg,20
181,../scenario23_dev/unit1/camera_data/image_BS1_181_16_59_05.jpg,20
182,../scenario23_dev/unit1/camera_data/image_BS1_182_16_59_05.jpg,20
183,../scenario23_dev/unit1/camera_data/image_BS1_183_16_59_06.jpg,20
184,../scenario23_dev/unit1/camera_data/image_BS1_184_16_59_06.jpg,20
185,../scenario23_dev/unit1/camera_data/image_BS1_185_16_59_06.jpg,20
186,../scenario23_dev/unit1/camera_data/image_BS1_186_16_59_06.jpg,20
187,../scenario23_dev/unit1/camera_data/image_BS1_187_16_59_06.jpg,20
188,../scenario23_dev/unit1/camera_data/image_BS1_188_16_59_06.jpg,20
189,../scenario23_dev/unit1/camera_data/image_BS1_189_16_59_06.jpg,20
190,../scenario23_dev/unit1/camera_data/image_BS1_190_16_59_07.jpg,20
191,../scenario23_dev/unit1/camera_data/image_BS1_191_16_59_07.jpg,20
192,../scenario23_dev/unit1/camera_data/image_BS1_192_16_59_07.jpg,20
193,../scenario23_dev/unit1/camera_data/image_BS1_193_16_59_07.jpg,20
194,../scenario23_dev/unit1/camera_data/image_BS1_194_16_59_07.jpg,19
195,../scenario23_dev/unit1/camera_data/image_BS1_195_16_59_07.jpg,19
196,../scenario23_dev/unit1/camera_data/image_BS1_196_16_59_07.jpg,19
197,../scenario23_dev/unit1/camera_data/image_BS1_197_16_59_07.jpg,19
198,../scenario23_dev/unit1/camera_data/image_BS1_198_16_59_08.jpg,18
199,../scenario23_dev/unit1/camera_data/image_BS1_199_16_59_08.jpg,17
200,../scenario23_dev/unit1/camera_data/image_BS1_200_16_59_08.jpg,17
201,../scenario23_dev/unit1/camera_data/image_BS1_201_16_59_08.jpg,17
202,../scenario23_dev/unit1/camera_data/image_BS1_202_16_59_08.jpg,16
203,../scenario23_dev/unit1/camera_data/image_BS1_203_16_59_08.jpg,15
204,../scenario23_dev/unit1/camera_data/image_BS1_204_16_59_08.jpg,15
205,../scenario23_dev/unit1/camera_data/image_BS1_205_16_59_08.jpg,15
206,../scenario23_dev/unit1/camera_data/image_BS1_206_16_59_09.jpg,15
207,../scenario23_dev/unit1/camera_data/image_BS1_207_16_59_09.jpg,15
208,../scenario23_dev/unit1/camera_data/image_BS1_208_16_59_09.jpg,15
209,../scenario23_dev/unit1/camera_data/image_BS1_209_16_59_09.jpg,15
210,../scenario23_dev/unit1/camera_data/image_BS1_210_16_59_09.jpg,14
211,../scenario23_dev/unit1/camera_data/image_BS1_211_16_59_09.jpg,14
212,../scenario23_dev/unit1/camera_data/image_BS1_212_16_59_09.jpg,14
213,../scenario23_dev/unit1/camera_data/image_BS1_213_16_59_09.jpg,14
214,../scenario23_dev/unit1/camera_data/image_BS1_214_16_59_10.jpg,14
215,../scenario23_dev/unit1/camera_data/image_BS1_215_16_59_10.jpg,14
216,../scenario23_dev/unit1/camera_data/image_BS1_216_16_59_10.jpg,14
217,../scenario23_dev/unit1/camera_data/image_BS1_217_16_59_10.jpg,14
218,../scenario23_dev/unit1/camera_data/image_BS1_218_16_59_10.jpg,14
219,../scenario23_dev/unit1/camera_data/image_BS1_219_16_59_10.jpg,14
220,../scenario23_dev/unit1/camera_data/image_BS1_220_16_59_10.jpg,14
221,../scenario23_dev/unit1/camera_data/image_BS1_221_16_59_11.jpg,14
222,../scenario23_dev/unit1/camera_data/image_BS1_222_16_59_11.jpg,14
223,../scenario23_dev/unit1/camera_data/image_BS1_223_16_59_11.jpg,14
224,../scenario23_dev/unit1/camera_data/image_BS1_224_16_59_11.jpg,14
225,../scenario23_dev/unit1/camera_data/image_BS1_225_16_59_11.jpg,14
226,../scenario23_dev/unit1/camera_data/image_BS1_226_16_59_11.jpg,14
227,../scenario23_dev/unit1/camera_data/image_BS1_227_16_59_11.jpg,14
228,../scenario23_dev/unit1/camera_data/image_BS1_228_16_59_11.jpg,14
229,../scenario23_dev/unit1/camera_data/image_BS1_229_16_59_12.jpg,13
230,../scenario23_dev/unit1/camera_data/image_BS1_230_16_59_12.jpg,12
231,../scenario23_dev/unit1/camera_data/image_BS1_231_16_59_12.jpg,12
232,../scenario23_dev/unit1/camera_data/image_BS1_232_16_59_12.jpg,12
233,../scenario23_dev/unit1/camera_data/image_BS1_233_16_59_12.jpg,12
234,../scenario23_dev/unit1/camera_data/image_BS1_234_16_59_12.jpg,12
235,../scenario23_dev/unit1/camera_data/image_BS1_235_16_59_12.jpg,11
236,../scenario23_dev/unit1/camera_data/image_BS1_236_16_59_12.jpg,11
237,../scenario23_dev/unit1/camera_data/image_BS1_237_16_59_13.jpg,11
238,../scenario23_dev/unit1/camera_data/image_BS1_238_16_59_13.jpg,11
239,../scenario23_dev/unit1/camera_data/image_BS1_239_16_59_13.jpg,11
240,../scenario23_dev/unit1/camera_data/image_BS1_240_16_59_13.jpg,11
241,../scenario23_dev/unit1/camera_data/image_BS1_241_16_59_13.jpg,11
242,../scenario23_dev/unit1/camera_data/image_BS1_242_16_59_13.jpg,11
243,../scenario23_dev/unit1/camera_data/image_BS1_243_16_59_13.jpg,11
244,../scenario23_dev/unit1/camera_data/image_BS1_244_16_59_14.jpg,11
245,../scenario23_dev/unit1/camera_data/image_BS1_245_16_59_14.jpg,11
246,../scenario23_dev/unit1/camera_data/image_BS1_246_16_59_14.jpg,11
247,../scenario23_dev/unit1/camera_data/image_BS1_247_16_59_14.jpg,11
248,../scenario23_dev/unit1/camera_data/image_BS1_248_16_59_14.jpg,11
249,../scenario23_dev/unit1/camera_data/image_BS1_249_16_59_14.jpg,11
250,../scenario23_dev/unit1/camera_data/image_BS1_250_16_59_14.jpg,11
251,../scenario23_dev/unit1/camera_data/image_BS1_251_16_59_14.jpg,11
252,../scenario23_dev/unit1/camera_data/image_BS1_252_16_59_15.jpg,11
253,../scenario23_dev/unit1/camera_data/image_BS1_253_16_59_15.jpg,12
254,../scenario23_dev/unit1/camera_data/image_BS1_254_16_59_15.jpg,12
255,../scenario23_dev/unit1/camera_data/image_BS1_255_16_59_15.jpg,12
256,../scenario23_dev/unit1/camera_data/image_BS1_256_16_59_15.jpg,12
257,../scenario23_dev/unit1/camera_data/image_BS1_257_16_59_15.jpg,12
258,../scenario23_dev/unit1/camera_data/image_BS1_258_16_59_15.jpg,12
259,../scenario23_dev/unit1/camera_data/image_BS1_259_16_59_15.jpg,12
260,../scenario23_dev/unit1/camera_data/image_BS1_260_16_59_16.jpg,12
261,../scenario23_dev/unit1/camera_data/image_BS1_261_16_59_16.jpg,12
262,../scenario23_dev/unit1/camera_data/image_BS1_262_16_59_16.jpg,12
263,../scenario23_dev/unit1/camera_data/image_BS1_263_16_59_16.jpg,12
264,../scenario23_dev/unit1/camera_data/image_BS1_264_16_59_16.jpg,12
265,../scenario23_dev/unit1/camera_data/image_BS1_265_16_59_16.jpg,12
266,../scenario23_dev/unit1/camera_data/image_BS1_266_16_59_16.jpg,12
267,../scenario23_dev/unit1/camera_data/image_BS1_267_16_59_17.jpg,12
268,../scenario23_dev/unit1/camera_data/image_BS1_268_16_59_17.jpg,12
269,../scenario23_dev/unit1/camera_data/image_BS1_269_16_59_17.jpg,13
270,../scenario23_dev/unit1/camera_data/image_BS1_270_16_59_17.jpg,13
271,../scenario23_dev/unit1/camera_data/image_BS1_271_16_59_17.jpg,13
272,../scenario23_dev/unit1/camera_data/image_BS1_272_16_59_17.jpg,13
273,../scenario23_dev/unit1/camera_data/image_BS1_273_16_59_17.jpg,13
274,../scenario23_dev/unit1/camera_data/image_BS1_274_16_59_17.jpg,13
275,../scenario23_dev/unit1/camera_data/image_BS1_275_16_59_18.jpg,13
276,../scenario23_dev/unit1/camera_data/image_BS1_276_16_59_18.jpg,13
277,../scenario23_dev/unit1/camera_data/image_BS1_277_16_59_18.jpg,14
278,../scenario23_dev/unit1/camera_data/image_BS1_278_16_59_18.jpg,14
279,../scenario23_dev/unit1/camera_data/image_BS1_279_16_59_18.jpg,14
280,../scenario23_dev/unit1/camera_data/image_BS1_280_16_59_18.jpg,14
281,../scenario23_dev/unit1/camera_data/image_BS1_281_16_59_18.jpg,14
282,../scenario23_dev/unit1/camera_data/image_BS1_282_16_59_18.jpg,14
283,../scenario23_dev/unit1/camera_data/image_BS1_283_16_59_19.jpg,14
284,../scenario23_dev/unit1/camera_data/image_BS1_284_16_59_19.jpg,14
285,../scenario23_dev/unit1/camera_data/image_BS1_285_16_59_19.jpg,14
286,../scenario23_dev/unit1/camera_data/image_BS1_286_16_59_19.jpg,14
287,../scenario23_dev/unit1/camera_data/image_BS1_287_16_59_19.jpg,14
288,../scenario23_dev/unit1/camera_data/image_BS1_288_16_59_19.jpg,14
289,../scenario23_dev/unit1/camera_data/image_BS1_289_16_59_19.jpg,14
290,../scenario23_dev/unit1/camera_data/image_BS1_290_16_59_19.jpg,15
291,../scenario23_dev/unit1/camera_data/image_BS1_291_16_59_20.jpg,15
292,../scenario23_dev/unit1/camera_data/image_BS1_292_16_59_20.jpg,15
293,../scenario23_dev/unit1/camera_data/image_BS1_293_16_59_20.jpg,15
294,../scenario23_dev/unit1/camera_data/image_BS1_294_16_59_20.jpg,15
295,../scenario23_dev/unit1/camera_data/image_BS1_295_16_59_20.jpg,15
296,../scenario23_dev/unit1/camera_data/image_BS1_296_16_59_20.jpg,15
297,../scenario23_dev/unit1/camera_data/image_BS1_297_16_59_20.jpg,15
298,../scenario23_dev/unit1/camera_data/image_BS1_298_16_59_21.jpg,15
299,../scenario23_dev/unit1/camera_data/image_BS1_299_16_59_21.jpg,15
300,../scenario23_dev/unit1/camera_data/image_BS1_300_16_59_21.jpg,15
301,../scenario23_dev/unit1/camera_data/image_BS1_301_16_59_21.jpg,16
302,../scenario23_dev/unit1/camera_data/image_BS1_302_16_59_21.jpg,16
303,../scenario23_dev/unit1/camera_data/image_BS1_303_16_59_21.jpg,16
304,../scenario23_dev/unit1/camera_data/image_BS1_304_16_59_21.jpg,16
305,../scenario23_dev/unit1/camera_data/image_BS1_305_16_59_21.jpg,17
306,../scenario23_dev/unit1/camera_data/image_BS1_306_16_59_22.jpg,17
307,../scenario23_dev/unit1/camera_data/image_BS1_307_16_59_22.jpg,17
308,../scenario23_dev/unit1/camera_data/image_BS1_308_16_59_22.jpg,17
309,../scenario23_dev/unit1/camera_data/image_BS1_309_16_59_22.jpg,17
310,../scenario23_dev/unit1/camera_data/image_BS1_310_16_59_22.jpg,17
311,../scenario23_dev/unit1/camera_data/image_BS1_311_16_59_22.jpg,17
312,../scenario23_dev/unit1/camera_data/image_BS1_312_16_59_22.jpg,18
313,../scenario23_dev/unit1/camera_data/image_BS1_313_16_59_22.jpg,18
314,../scenario23_dev/unit1/camera_data/image_BS1_314_16_59_23.jpg,19
315,../scenario23_dev/unit1/camera_data/image_BS1_315_16_59_23.jpg,19
316,../scenario23_dev/unit1/camera_data/image_BS1_316_16_59_23.jpg,19
317,../scenario23_dev/unit1/camera_data/image_BS1_317_16_59_23.jpg,19
318,../scenario23_dev/unit1/camera_data/image_BS1_318_16_59_23.jpg,19
319,../scenario23_dev/unit1/camera_data/image_BS1_319_16_59_23.jpg,19
320,../scenario23_dev/unit1/camera_data/image_BS1_320_16_59_23.jpg,19
321,../scenario23_dev/unit1/camera_data/image_BS1_321_16_59_24.jpg,19
322,../scenario23_dev/unit1/camera_data/image_BS1_322_16_59_24.jpg,19
323,../scenario23_dev/unit1/camera_data/image_BS1_323_16_59_24.jpg,19
324,../scenario23_dev/unit1/camera_data/image_BS1_324_16_59_24.jpg,19
325,../scenario23_dev/unit1/camera_data/image_BS1_325_16_59_24.jpg,19
326,../scenario23_dev/unit1/camera_data/image_BS1_326_16_59_24.jpg,19
327,../scenario23_dev/unit1/camera_data/image_BS1_327_16_59_24.jpg,19
328,../scenario23_dev/unit1/camera_data/image_BS1_328_16_59_25.jpg,19
329,../scenario23_dev/unit1/camera_data/image_BS1_329_16_59_25.jpg,19
330,../scenario23_dev/unit1/camera_data/image_BS1_330_16_59_25.jpg,19
331,../scenario23_dev/unit1/camera_data/image_BS1_331_16_59_25.jpg,19
332,../scenario23_dev/unit1/camera_data/image_BS1_332_16_59_25.jpg,19
333,../scenario23_dev/unit1/camera_data/image_BS1_333_16_59_25.jpg,19
334,../scenario23_dev/unit1/camera_data/image_BS1_334_16_59_25.jpg,19
335,../scenario23_dev/unit1/camera_data/image_BS1_335_16_59_25.jpg,17
336,../scenario23_dev/unit1/camera_data/image_BS1_336_16_59_26.jpg,17
337,../scenario23_dev/unit1/camera_data/image_BS1_337_16_59_26.jpg,17
338,../scenario23_dev/unit1/camera_data/image_BS1_338_16_59_26.jpg,17
339,../scenario23_dev/unit1/camera_data/image_BS1_339_16_59_26.jpg,16
340,../scenario23_dev/unit1/camera_data/image_BS1_340_16_59_26.jpg,15
341,../scenario23_dev/unit1/camera_data/image_BS1_341_16_59_26.jpg,15
342,../scenario23_dev/unit1/camera_data/image_BS1_342_16_59_26.jpg,15
343,../scenario23_dev/unit1/camera_data/image_BS1_343_16_59_26.jpg,15
344,../scenario23_dev/unit1/camera_data/image_BS1_344_16_59_27.jpg,14
345,../scenario23_dev/unit1/camera_data/image_BS1_345_16_59_27.jpg,14
346,../scenario23_dev/unit1/camera_data/image_BS1_346_16_59_27.jpg,14
347,../scenario23_dev/unit1/camera_data/image_BS1_347_16_59_27.jpg,13
348,../scenario23_dev/unit1/camera_data/image_BS1_348_16_59_27.jpg,13
349,../scenario23_dev/unit1/camera_data/image_BS1_349_16_59_27.jpg,12
